filename,link,file_id,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
26837.jpg,http://assets.myntassets.com/v1/images/style/properties/d7c0915d01c2c70993f3d8dee3073856_images.jpg,26837,26837,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Highlander Men Khaki Trousers
38566.jpg,http://assets.myntassets.com/v1/images/style/properties/9593351102bb2b5960d8d049acfdca9c_images.jpg,38566,38566,Men,Apparel,Bottomwear,Shorts,Black,Fall,2012.0,Sports,Nike Men Woven Black Shorts
59877.jpg,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Black-Stockings_987084804b1cbb3dce2b0bea64a6e2c7_images.jpg,59877,59877,Women,Apparel,Bottomwear,Stockings,Black,Fall,2012.0,Casual,Femella Women Black Stockings
15127.jpg,http://assets.myntassets.com/v1/images/style/properties/c9048da20bb1b21b92cd061f8afe11fd_images.jpg,15127,15127,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2012.0,Casual,Arrow Sport Men Solid  Brown Trousers
11237.jpg,http://assets.myntassets.com/v1/images/style/properties/c0ebcfe82679784e0a2195dc76ed7197_images.jpg,11237,11237,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Blue Jeans
12221.jpg,http://assets.myntassets.com/v1/images/style/properties/89aced8b3c4fa8ed6a48b403d5c81052_images.jpg,12221,12221,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2013.0,Formal,Basics Men Grey Trousers
6579.jpg,http://assets.myntassets.com/v1/images/style/properties/Nike-Men-Woven-Navy-Blue-34-Pants_3cb4470d4c702439348469a0fcd67298_images.jpg,6579,6579,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2012.0,Sports,Nike Men Woven Navy Blue 3/4 Pants
16515.jpg,http://assets.myntassets.com/v1/images/style/properties/6fc917945ab4f68caa236ac1fa4c76b0_images.jpg,16515,16515,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
33270.jpg,http://assets.myntassets.com/v1/images/style/properties/5a8136a2c5a4bbe86c2cf987981d5c29_images.jpg,33270,33270,Girls,Apparel,Bottomwear,Skirts,White,Summer,2012.0,Casual,Gini & Jony Girls White Skirt
2112.jpg,http://assets.myntassets.com/v1/images/style/properties/d59c0f1f603b9298b5d26aa5c7a50a04_images.jpg,2112,2112,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Women's Essential Black Capris
13948.jpg,http://assets.myntassets.com/v1/images/style/properties/92a8de296a5bc4f1d296808fd76f5e55_images.jpg,13948,13948,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Washed Blue Jeans
43914.jpg,http://assets.myntassets.com/v1/images/style/properties/5cf76b98172f9488adf78f4b6669538e_images.jpg,43914,43914,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Femella Women Blue Shorts
44580.jpg,http://assets.myntassets.com/v1/images/style/properties/4378442ac55470a6e9c3214e29db1d17_images.jpg,44580,44580,Men,Apparel,Bottomwear,Jeans,Black,Summer,2017.0,Casual,Lee Men Black Jet Jeans
24308.jpg,http://assets.myntassets.com/v1/images/style/properties/a3fe7edf3696a795c2be5142274930b6_images.jpg,24308,24308,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,ADIDAS Men White Shorts
11288.jpg,http://assets.myntassets.com/v1/images/style/properties/8feb358038a30ecc1894054be4336902_images.jpg,11288,11288,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Blue Texas Jeans
7193.jpg,http://assets.myntassets.com/v1/images/style/properties/054b93509e888e996ba7b12b554870e3_images.jpg,7193,7193,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women Black Jegging
26148.jpg,http://assets.myntassets.com/v1/images/style/properties/beac8c393b21a39434b2cf1a8e147c49_images.jpg,26148,26148,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,John Miller Men Brown Trousers
14659.jpg,http://assets.myntassets.com/v1/images/style/properties/1862d11e53911a6cf3552e31326b3639_images.jpg,14659,14659,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Probase Men Solid LT.Khaki Trousers
27623.jpg,http://assets.myntassets.com/v1/images/style/properties/e5c4d1d6162192568cf3b0f8cad15a6f_images.jpg,27623,27623,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Scullers Men Beige Shorts
13282.jpg,http://assets.myntassets.com/v1/images/style/properties/8dbb5553ab4000deb3e567c0e7a44130_images.jpg,13282,13282,Women,Apparel,Bottomwear,Capris,Black,Fall,2011.0,Casual,Gini and Jony Kids Solid Black Capris
33983.jpg,http://assets.myntassets.com/v1/images/style/properties/6d93a32e61b46e1fb8d6275edaf0a4e7_images.jpg,33983,33983,Women,Apparel,Bottomwear,Stockings,Black,Summer,2012.0,Casual,Femella Women Black Stockings
48395.jpg,http://assets.myntassets.com/v1/images/style/properties/ad23fd7817772e05e07ed97c6490da61_images.jpg,48395,48395,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,French Connection Men Black Trousers
9141.jpg,http://assets.myntassets.com/v1/images/style/properties/Lee-Women-Blue-Cherrie-Slim-Fit-Jeans_12d3a6df8ce62705e634eb7ed4b3c105_images.jpg,9141,9141,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Blue Cherrie Slim Fit Jeans
27929.jpg,http://assets.myntassets.com/v1/images/style/properties/47339c3be8ebd4a8004787a016d3f2cd_images.jpg,27929,27929,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Scullers For Her Brown Trousers
13112.jpg,http://assets.myntassets.com/v1/images/style/properties/53e4b8e7f341f68de91fd0aac384f32c_images.jpg,13112,13112,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,ADIDAS Men Rsp Ds 7in Black Shorts
25915.jpg,http://assets.myntassets.com/v1/images/style/properties/f246e70f9aa880b79ae2963ad0296360_images.jpg,25915,25915,Women,Apparel,Bottomwear,Leggings,Grey,Summer,2012.0,Casual,Femella Women Grey Leggings
29683.jpg,http://assets.myntassets.com/v1/images/style/properties/8c6ac03b1fb1d226368c7e23402e93ae_images.jpg,29683,29683,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Indigo Nation Men Black Trouser
29178.jpg,http://assets.myntassets.com/v1/images/style/properties/83c62173527ba1a605d126f07f31538e_images.jpg,29178,29178,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Washed Blue Jeans
16612.jpg,http://assets.myntassets.com/v1/images/style/properties/f0194fd5ab277b6372ec9f85d6016e52_images.jpg,16612,16612,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Stripes Navy Blue Trouser
43489.jpg,http://assets.myntassets.com/v1/images/style/properties/9e539f4fa57cfd97e48e0f5493a46151_images.jpg,43489,43489,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans
30638.jpg,http://assets.myntassets.com/v1/images/style/properties/156d4ee3262130185cb0faf3b0370fdf_images.jpg,30638,30638,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Women Tempo Black Shorts
26139.jpg,http://assets.myntassets.com/v1/images/style/properties/9af96ff551b573596a36aa028ebb436f_images.jpg,26139,26139,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Grey Trousers
26805.jpg,http://assets.myntassets.com/v1/images/style/properties/13ffd12653ae87baed5091a391416c18_images.jpg,26805,26805,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Arrow Men Black Flat Front Trousers
37559.jpg,http://assets.myntassets.com/v1/images/style/properties/d51cfcda64ad50e35d55be5de01b7836_images.jpg,37559,37559,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Madagascar3 Girls Green Shorts
39319.jpg,http://assets.myntassets.com/v1/images/style/properties/4ce9548aa8e6ee3e2bbfde35def4c973_images.jpg,39319,39319,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Gini and Jony Boys Beige Shorts
33308.jpg,http://assets.myntassets.com/v1/images/style/properties/098f55af9c68804f414cb42ec3dadc19_images.jpg,33308,33308,Boys,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Gini and Jony Boys Solid Black Jeans
25898.jpg,http://assets.myntassets.com/v1/images/style/properties/3c71a237f010eb1682b2ea03bb252aeb_images.jpg,25898,25898,Women,Apparel,Bottomwear,Leggings,Brown,Summer,2012.0,Casual,Femella Women Dark Brown Skinny Leggings
21587.jpg,http://assets.myntassets.com/v1/images/style/properties/e9aaef6467689eac974ad5658d3f1d5f_images.jpg,21587,21587,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
40997.jpg,http://assets.myntassets.com/v1/images/style/properties/3d605f2ebf93f8385ea762b8cfeb4b80_images.jpg,40997,40997,Girls,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Gini and Jony  Girls Woven Black Jeans
8496.jpg,http://assets.myntassets.com/v1/images/style/properties/966b6b903b420dd6862aa2c5f6efcb56_images.jpg,8496,8496,Women,Apparel,Bottomwear,Skirts,Cream,Fall,2011.0,Casual,Forever New Women Cappuccino Cream Skirts
13301.jpg,http://assets.myntassets.com/v1/images/style/properties/8c2ea8330dfb49f18e00a45f1222a601_images.jpg,13301,13301,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Beige Shorts
42119.jpg,http://assets.myntassets.com/v1/images/style/properties/c56b5a0c905ea47c149c72ec436a7d16_images.jpg,42119,42119,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue 3/4 Pant
26169.jpg,http://assets.myntassets.com/v1/images/style/properties/99ccbd56b068d69afbacdd6c9dfcf3f4_images.jpg,26169,26169,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers
7514.jpg,http://assets.myntassets.com/v1/images/style/properties/9e0764f98d9ca914ebb990f62c292e3f_images.jpg,7514,7514,Women,Apparel,Bottomwear,Capris,Purple,Summer,2011.0,Sports,Nike Women Be Fast Purple Capri
14933.jpg,http://assets.myntassets.com/v1/images/style/properties/8633654490c4969e592be7881c978fc4_images.jpg,14933,14933,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,Status Quo Men Check Navy Blue Shorts
26146.jpg,http://assets.myntassets.com/v1/images/style/properties/fb3341f0382efe2df85c61dcb1421725_images.jpg,26146,26146,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,John Miller Men Striped Charcoal Trousers
59873.jpg,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Nude-Stockings_d88f1d106d25ad253f8156a861e31431_images.jpg,59873,59873,Women,Apparel,Bottomwear,Stockings,Nude,Fall,2012.0,Casual,Femella Women Nude Stockings
3919.jpg,http://assets.myntassets.com/v1/images/style/properties/ebe2d63cea67e7a7ee126b5b0ce5d2e9_images.jpg,3919,3919,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Casual,Urban Yoga Men's Yoga Black Track Pant
11351.jpg,http://assets.myntassets.com/v1/images/style/properties/e53a4a504217a178589b5f4c83a3991c_images.jpg,11351,11351,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Lee Men BUD PWL Blue Jeans
57099.jpg,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Purple-Capris_ba9c269844ca3618211e574973923609_images.jpg,57099,57099,Women,Apparel,Bottomwear,Capris,Purple,Summer,2012.0,Casual,Elle Women Purple Capris
42973.jpg,http://assets.myntassets.com/v1/images/style/properties/Amante-Women-Magenta-Swimwear_ff80ccae6210be8d2573a0e33355f77f_images.jpg,42973,42973,Women,Apparel,Bottomwear,Swimwear,Magenta,Winter,2015.0,Casual,Amante Magenta Swimsuit WFSD05
29056.jpg,http://assets.myntassets.com/v1/images/style/properties/a37268bddf1861d581bc4224748309a1_images.jpg,29056,29056,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,ADIDAS Women Grey Track Pants
27938.jpg,http://assets.myntassets.com/v1/images/style/properties/8b9d19efd710226498d94617e86ac3a1_images.jpg,27938,27938,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Magic Colour Jeans
39329.jpg,http://assets.myntassets.com/v1/images/style/properties/092ffa40994ee79053f16a7e93445890_images.jpg,39329,39329,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Gini and Jony Girls Green Shorts
53228.jpg,http://assets.myntassets.com/v1/images/style/properties/75757c327edf0ed789ee9c969c9dd93d_images.jpg,53228,53228,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Mark Taylor Men Charcoal Grey Trousers
33817.jpg,http://assets.myntassets.com/v1/images/style/properties/c767ac542e5a3a8cf6c9df475254d36c_images.jpg,33817,33817,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Van Heusen Men Travelite Pleated Navy Blue Trousers
4796.jpg,http://assets.myntassets.com/v1/images/style/properties/27d58b879a5a7eeaffcc5b83be4202f4_images.jpg,4796,4796,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,ADIDAS Men's Ess Steel Short
14690.jpg,http://assets.myntassets.com/v1/images/style/properties/b70d47593b13808690a902e7bdcd7487_images.jpg,14690,14690,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Basics Men Grey Trousers
1999.jpg,http://assets.myntassets.com/v1/images/style/properties/41e7176cab2b399078e6767084c70a7e_images.jpg,1999,1999,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2010.0,Casual,Puma Men's Grey Track Pants
27009.jpg,http://assets.myntassets.com/v1/images/style/properties/a0e40daaa51bdcfdcb569c71610a309b_images.jpg,27009,27009,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeggings
11298.jpg,http://assets.myntassets.com/v1/images/style/properties/6184bad122cccebe303ba65cb11a75d2_images.jpg,11298,11298,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Floyd Jeans
42251.jpg,http://assets.myntassets.com/v1/images/style/properties/c7c5a14c56a8c07798ff7e3c9a841f98_images.jpg,42251,42251,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,John Players Men Grey Trousers
49958.jpg,http://assets.myntassets.com/v1/images/style/properties/Hanes-Men-Black-34-Length-Pants_086779a69d95e440744e02cbb33e1581_images.jpg,49958,49958,Men,Apparel,Bottomwear,Shorts,Black,Summer,2016.0,Casual,Hanes Men Black Athletic 3/4th Pants
13255.jpg,http://assets.myntassets.com/v1/images/style/properties/d33da6aaac593337751b91e04938740f_images.jpg,13255,13255,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Palm Tree Kids Boys Check White Shorts
22644.jpg,http://assets.myntassets.com/v1/images/style/properties/249a33eb56dcf4fc792ba2e95bf28865_images.jpg,22644,22644,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,Nike Men Solid Navy Blue Shorts
50943.jpg,http://assets.myntassets.com/v1/images/style/properties/59aadc536dc2de4d62eb93e09b3318c5_images.jpg,50943,50943,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Maxi Fit Jeans
26838.jpg,http://assets.myntassets.com/v1/images/style/properties/44d7baa60518dafe2a02bfd2dee1d943_images.jpg,26838,26838,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Highlander Men Light Grey Trousers
41359.jpg,http://assets.myntassets.com/v1/images/style/properties/b20903a8f2b137550e5290c937034e8f_images.jpg,41359,41359,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Skanders Jeans
29171.jpg,http://assets.myntassets.com/v1/images/style/properties/552488b55aa1c615f830fd043f570d15_images.jpg,29171,29171,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Washed Blue Skirt
34493.jpg,http://assets.myntassets.com/v1/images/style/properties/2aa41a64586ca0a70be8c0edfa9de91b_images.jpg,34493,34493,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Formal,Van Heusen Woman Grey Skirt
34259.jpg,http://assets.myntassets.com/v1/images/style/properties/2b643a41cb468d6d90a1ecef8e11442c_images.jpg,34259,34259,Men,Apparel,Bottomwear,Tracksuits,Grey,Summer,2012.0,Sports,Proline Men Grey Tracksuit
27207.jpg,http://assets.myntassets.com/v1/images/style/properties/fe926cf1761743dba19040b7c696057a_images.jpg,27207,27207,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Doodle Kids Boy  White Shorts
6860.jpg,http://assets.myntassets.com/v1/images/style/properties/7c8cb9c499c26b6eaa8170f8f00cb480_images.jpg,6860,6860,Women,Apparel,Bottomwear,Skirts,Black,Summer,2011.0,Casual,Forever New Women's Short Black Skirt
36218.jpg,http://assets.myntassets.com/v1/images/style/properties/c70d9413e494e192242c534345a6fcf8_images.jpg,36218,36218,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Gini Jony Girls Pink Leggings
7708.jpg,http://assets.myntassets.com/v1/images/style/properties/af7bdcc918f7a88a64f613560501d143_images.jpg,7708,7708,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Aliah Blue Jegging
9770.jpg,http://assets.myntassets.com/v1/images/style/properties/959458d3167d93d2ce690bdb6a868090_images.jpg,9770,9770,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2011.0,Casual,ADIDAS Men Ess 3s Suit Black Tracksuits
7180.jpg,http://assets.myntassets.com/v1/images/style/properties/8c16990faad1c4b25690e65fd52baede_images.jpg,7180,7180,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Zipped Ankle Shimmer Blue Jeans
28458.jpg,http://assets.myntassets.com/v1/images/style/properties/2602e7d55d1b5f690c7baedfbc98a219_images.jpg,28458,28458,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Sports,Urban Yoga Women Blue Capris
39753.jpg,http://assets.myntassets.com/v1/images/style/properties/c4a144ddce2009d29bddc007fcf8fbef_images.jpg,39753,39753,Boys,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Gini Jony Boys Khaki Trousers
41080.jpg,http://assets.myntassets.com/v1/images/style/properties/e5a2de2b895a0a135069fa2ad285dd4d_images.jpg,41080,41080,Women,Apparel,Bottomwear,Capris,Blue,Summer,2013.0,Casual,Allen Solly Woman Blue Capri
12675.jpg,http://assets.myntassets.com/v1/images/style/properties/27074405b6b81a499dab2f38a849c7f0_images.jpg,12675,12675,Men,Apparel,Bottomwear,Trousers,Green,Fall,2011.0,Casual,Probase Men Printed Green Trousers
4815.jpg,http://assets.myntassets.com/v1/images/style/properties/0805b347f33c09516eed7374e5085a78_images.jpg,4815,4815,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,ADIDAS Men's AP ST Black White Shorts
28627.jpg,http://assets.myntassets.com/v1/images/style/properties/17d14b38bdb3a08bf51923d2903d92d9_images.jpg,28627,28627,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Longer Knit Black Shorts
14714.jpg,http://assets.myntassets.com/v1/images/style/properties/fc68172adc020aab5f73b0f818c17aac_images.jpg,14714,14714,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Solid Navy Blue Trousers
20921.jpg,http://assets.myntassets.com/v1/images/style/properties/6a3d3a41faa918a9206bba4d807aec1d_images.jpg,20921,20921,Men,Apparel,Bottomwear,Shorts,Olive,Fall,2011.0,Casual,Deni Yo Men Solid Olive Short
11244.jpg,http://assets.myntassets.com/v1/images/style/properties/303cb59a474c805b8052d332d112c6c7_images.jpg,11244,11244,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Lowrise Blue Jeans
27183.jpg,http://assets.myntassets.com/v1/images/style/properties/6cd4fab5131d983fa6f2d8acb92f9582_images.jpg,27183,27183,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Mark Taylor Men Striped Charcoal Trousers
27925.jpg,http://assets.myntassets.com/v1/images/style/properties/a1e34976898c302c80e7b173914970f4_images.jpg,27925,27925,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers For Her Black Trousers
8761.jpg,http://assets.myntassets.com/v1/images/style/properties/013ae8422b9f8eca20e3e801e38ea7d6_images.jpg,8761,8761,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Puma Women's Script 3/4 Grey Track Pant
15686.jpg,http://assets.myntassets.com/v1/images/style/properties/38ca57d92c673a0e50838b3e0abf8039_images.jpg,15686,15686,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Highlander Men Classic Chinos Khaki Trousers
42267.jpg,http://assets.myntassets.com/v1/images/style/properties/6e59d9e9bbd383e4413610f7df7137b6_images.jpg,42267,42267,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2013.0,Casual,John Players Men Grey Shorts
16518.jpg,http://assets.myntassets.com/v1/images/style/properties/45fbb8dcfd5c6071f1a1254a4b50a89c_images.jpg,16518,16518,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
40126.jpg,http://assets.myntassets.com/v1/images/style/properties/ff9ba2b75d61b477c14fe698ae212314_images.jpg,40126,40126,Boys,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Gini and Jony Boys Boxer White Shorts
